,SUSHI/USDT,BTS/USDT,INJ/USDT,RDNT/USDT,ZRX/USDT,HIGH/USDT,WAVES/USDT,SPELL/USDT,XTZ/USDT,BNB/USDT,DAR/USDT,HNT/USDT,JOE/USDT,ETC/USDT,XMR/USDT,ALICE/USDT,HOOK/USDT,REEF/USDT,BAT/USDT,DOGE/USDT,TRX/USDT,STORJ/USDT,SNX/USDT,XLM/USDT,IOTX/USDT,DASH/USDT,UMA/USDT,KAVA/USDT,RUNE/USDT,APE/USDT,BLUEBIRD/USDT,BNX/USDT,OP/USDT,KEY/USDT,DGB/USDT,SKL/USDT,FOOTBALL/USDT,TOMO/USDT,MTL/USDT,LTC/USDT,KSM/USDT,TRB/USDT,MANA/USDT,FLOW/USDT,CHR/USDT,GAL/USDT,USDC/USDT,OGN/USDT,RNDR/USDT,SC/USDT,STMX/USDT,KNC/USDT,SRM/USDT,BLUR/USDT,ENJ/USDT,ATOM/USDT,ENS/USDT,ATA/USDT,AGIX/USDT,IOST/USDT,HBAR/USDT,ZEC/USDT,IDEX/USDT,GALA/USDT,EDU/USDT,GTC/USDT,ALGO/USDT,LRC/USDT,STG/USDT,STX/USDT,ARPA/USDT,CELO/USDT,QNT/USDT,1INCH/USDT,T/USDT,LINA/USDT,AR/USDT,FIL/USDT,SOL/USDT,BLZ/USDT,COMBO/USDT,GMT/USDT,XVS/USDT,GMX/USDT,BAND/USDT,LDO/USDT,XRP/USDT,FTT/USDT,CRV/USDT,BEL/USDT,DOT/USDT,ONE/USDT,APT/USDT,ANKR/USDT,RAY/USDT,API3/USDT,CVC/USDT,ASTR/USDT,HOT/USDT,QTUM/USDT,IOTA/USDT,ADA/USDT,LIT/USDT,YFI/USDT,ETH/USDT,ALPHA/USDT,WOO/USDT,SFP/USDT,RLC/USDT,BTCST/USDT,1000XEC/USDT,FXS/USDT,CFX/USDT,AUDIO/USDT,ID/USDT,HFT/USDT,NEO/USDT,UNFI/USDT,SAND/USDT,CTK/USDT,LINK/USDT,MINA/USDT,CELR/USDT,RSR/USDT,REN/USDT,LPT/USDT,JASMY/USDT,PHB/USDT,EGLD/USDT,LUNA2/USDT,ONT/USDT,VET/USDT,IMX/USDT,LQTY/USDT,COTI/USDT,CVX/USDT,ARB/USDT,BAKE/USDT,GRT/USDT,FLM/USDT,MASK/USDT,EOS/USDT,BAL/USDT,COCOS/USDT,SUI/USDT,DENT/USDT,TRU/USDT,CKB/USDT,SSV/USDT,C98/USDT,ZEN/USDT,NEAR/USDT,BCH/USDT,1000SHIB/USDT,ANT/USDT,TLM/USDT,AAVE/USDT,ICP/USDT,1000LUNC/USDT,RAD/USDT,AVAX/USDT,MAGIC/USDT,ROSE/USDT,MATIC/USDT,MKR/USDT,PEOPLE/USDT,THETA/USDT,UNI/USDT,PERP/USDT,RVN/USDT,NKN/USDT,KLAY/USDT,DEFI/USDT,COMP/USDT,BTCDOM/USDT,BTC/USDT,OMG/USDT,ICX/USDT,1000PEPE/USDT,FET/USDT,LEVER/USDT,1000FLOKI/USDT,FTM/USDT,AMB/USDT,SXP/USDT,XEM/USDT,ZIL/USDT,AXS/USDT,DYDX/USDT,OCEAN/USDT,CHZ/USDT,DUSK/USDT,CTSI/USDT,ACH/USDT
LDO/USDT,0.631139664,,0.604324209,0.585633839,0.658162237,0.528328386,0.634697999,0.678188444,0.632182493,0.583499007,0.587353927,0.461647295,0.594243385,0.699018696,0.513168884,0.70517253,0.641740194,0.608373047,0.682298481,0.481728266,0.519313659,0.625403192,0.63862555,0.639921141,0.653466206,0.640571554,0.609920554,0.58038283,0.715414186,0.618674221,0.661798539,0.469189594,0.741864478,0.301372124,0.685291138,0.592787487,0.509265707,0.548996682,0.521360715,0.629908548,0.651462844,0.637203376,0.633669922,0.66789848,0.627214198,0.673492017,0.198648209,0.706565806,0.51423366,,0.640155866,0.672351734,0.350688001,0.614867872,0.670332851,0.662097002,0.675206855,0.609574815,0.559512465,0.646971065,0.615009068,0.659343383,0.315885191,0.630161776,0.550506056,0.561716028,0.677549117,0.63249692,0.542882882,0.59088251,0.487823614,0.595105377,0.60079348,0.578185248,0.526693892,0.50388402,0.652969098,0.60703283,0.640372759,0.654533645,0.783623142,0.61395372,0.662187297,0.614013704,0.515860682,1,0.581284292,0.463697544,0.65620437,0.525719089,0.699094764,0.685254122,0.564841644,0.661754778,0.453536833,0.658726649,0.509423054,0.731176706,0.60344987,0.642003131,0.637796043,0.700278584,0.582229477,0.654876103,0.704919979,0.603446385,0.644598149,0.443829885,0.52275673,,0.597182845,0.779351278,0.569775451,0.609557263,0.566219634,0.729638716,0.556692144,0.66373882,0.664556091,0.535213563,0.674834964,0.523839691,0.560869041,0.649377021,0.516573872,0.640087806,0.585974174,0.607372543,0.54381988,0.537403103,0.614476979,0.686324606,0.612934272,0.598791062,0.610908783,0.555364222,0.6475325,0.630524462,0.609256876,0.668952006,0.416467417,0.627771452,0.657216029,0.404862892,0.663109322,0.62365204,0.560258742,0.625879371,0.738038646,0.613590396,0.67218131,0.701631608,0.68263728,0.569012208,0.492567141,0.634944922,0.677535396,0.643215245,0.405698095,0.434037838,0.631936369,0.633368156,0.689544831,0.668908612,0.554951057,0.57408263,0.649369368,0.642013721,0.704520909,0.686897347,0.505986613,0.488088735,0.742676574,0.630587364,-0.409894473,0.663306762,0.529093517,0.604211182,0.531937373,0.47245476,0.634761442,0.553838953,0.594744011,0.575453669,0.47697309,0.580071883,0.713915252,0.551006971,0.563711964,0.612518788,0.639639095,0.514421944,0.536873354,0.658565069
ICX/USDT,0.675646626,0.254418667,0.62997359,0.70113295,0.813886874,0.556415,0.678271763,0.718864062,0.717980165,0.661682295,0.701444951,0.463065478,0.469321779,0.629715212,0.597253419,0.734121324,0.596223181,0.639400385,0.762893143,0.622558567,0.565692541,0.679273214,0.604431035,0.661964958,0.716212919,0.692698303,0.886367935,0.64664907,0.730693458,0.642043835,0.718764234,0.46824548,0.601462038,0.49617785,0.718091796,0.686557946,0.490994683,0.615462599,0.643855213,0.667411886,0.716955135,0.49053063,0.700182917,0.700954786,0.71776839,0.665924971,0.105775902,0.727667218,0.496913422,0.208279177,0.729837031,0.707343633,0.348469184,0.791907513,0.758004549,0.671070424,0.63132783,0.648208531,0.561238962,0.76834898,0.646435129,0.684391078,0.687535817,0.619032492,0.64178607,0.598349129,0.732417334,0.731654554,0.513648232,0.423090376,0.515501319,0.692359826,0.584738059,0.664295266,0.560097032,0.623617144,0.642779474,0.61778315,0.659524221,0.647363871,0.868815519,0.657538926,0.838658271,0.543935899,0.574536679,0.604211182,0.57262812,0.426206629,0.650548681,0.628740425,0.7155975,0.706815483,0.51530986,0.657236485,0.471805182,0.638713812,0.569306077,0.664205733,0.680530747,0.745186338,0.766936926,0.703118172,0.45400269,0.634721298,0.703780044,0.657385271,0.682740268,0.515119789,0.507065106,,0.688624933,0.58493168,0.517396169,0.700683037,0.617253574,0.816236284,0.665303633,0.585128851,0.7205818,0.47937312,0.717344163,0.595279308,0.652919713,0.667348055,0.61027976,0.654720933,0.592974603,0.568918266,0.645930989,0.494472837,0.726236752,0.768059527,0.62749411,0.677255766,0.707323651,0.637320508,0.561428671,0.729488666,0.646142204,0.56239104,0.492602054,0.608646083,0.667104794,0.455762572,0.844277208,0.719289941,0.528593643,0.550112894,0.557337067,0.671882267,0.712572538,0.718920564,0.673414495,0.607184516,0.55231883,0.640767935,0.702144206,0.655845335,0.366379901,0.539589612,0.704849643,0.607256026,0.653995786,0.660529871,0.584122626,0.583597159,0.738615082,0.663081339,0.644957047,0.632644221,0.503754614,0.596800564,0.804883301,0.672827737,-0.397779908,0.701297885,0.714911588,1,0.624040451,0.549162783,0.521579389,0.887783484,0.672239827,0.380678405,0.658194591,0.654718444,0.744887068,0.653856608,0.556025041,0.62162645,0.610042459,0.575732907,0.615641946,0.592318728
CFX/USDT,0.725392398,,0.553874957,0.620612425,0.654764199,0.684266575,0.696108816,0.688514474,0.62363423,0.596259867,0.65262329,0.309716205,0.6329114,0.700620579,0.511452206,0.756093333,0.684868169,0.728671214,0.731312841,0.546617447,0.501652935,0.714969025,0.636439349,0.585010045,0.688133536,0.665772422,0.708144185,0.533686,0.762268694,0.601431542,0.680015746,0.492948738,0.60080652,0.557324513,0.715901536,0.692499417,0.493321641,0.577850516,0.427475186,0.670349059,0.747004219,0.750468129,0.699058577,0.744862972,0.676177759,0.69981471,0.457170643,0.732370671,0.624762344,,0.710907716,0.736671047,,0.641932993,0.734488316,0.679596163,0.7051506,0.716802787,0.570624297,0.707300244,0.662638198,0.689216779,0.639228331,0.749466949,0.554251191,0.558103115,0.741421998,0.741384713,0.617725786,0.60387566,0.397486718,0.713327285,0.568041718,0.693371258,0.657564996,0.478760775,0.700975235,0.813701029,0.618082571,0.759568923,0.952112988,0.704743453,0.724290509,0.65920278,0.759677693,0.569775451,0.421301074,,0.709037493,0.546790003,0.730284282,0.746360497,0.639847089,0.613772971,,0.727021004,,0.751750718,0.690118798,0.716133735,0.696219834,0.643209561,0.726784106,0.669703548,0.70298007,0.554503065,0.618201865,0.764683668,0.538306459,,0.721722597,0.612105747,1,0.677626029,0.45785851,0.702777614,0.71107704,0.702703285,0.735675851,0.616170261,0.711030915,0.701058169,0.563017504,0.705146813,0.645162571,0.667534729,0.599095008,0.602680067,0.544446894,0.579546646,0.622590447,0.753661299,0.65286156,0.669895894,0.675663042,0.731975432,0.489326855,0.705102907,0.719827117,0.715555061,0.635527838,0.564636919,0.676220869,0.605580332,0.682494602,0.758187491,0.476580424,0.63063989,0.615099406,0.716497868,0.752325622,0.726498557,0.690981787,0.647213041,0.55352295,0.755968609,0.756340262,0.68244074,0.477475592,0.365359946,0.720616812,0.740346651,0.755237782,0.667604762,0.548015101,0.689672843,0.698670415,0.724777847,0.676557785,0.76092709,0.712554761,0.51413256,0.770880823,0.766628576,0.087828902,0.785225722,0.56002256,0.517396169,0.544966432,0.605687925,0.781497373,0.794490342,0.774645672,0.438121252,0.474295279,0.450368665,0.678036496,0.734347532,0.679324567,0.638929426,0.663647008,0.628034572,0.476935929,0.830916797
LQTY/USDT,0.762753091,,0.587887004,0.7485815,0.662155971,0.635380892,0.729153775,0.692905187,0.746308326,0.609300565,0.683363989,0.185446014,0.731958706,0.687536943,0.448338123,0.756167623,0.667685646,0.772021512,0.742065011,0.652827037,0.518505891,0.664285398,0.643439312,0.58711671,0.715148382,0.738042509,0.829480343,0.547723476,0.769963496,0.578212975,0.703476756,0.673796383,0.637327128,0.494960197,0.75349549,0.723848015,0.520931976,0.500701258,0.47166983,0.731748581,0.695065441,0.758032684,0.735061894,0.777479012,0.734103335,0.668554167,0.456188731,0.778154999,0.522642847,,0.73200729,0.732299673,,0.79014859,0.712576728,0.756603159,0.744433235,0.721953893,0.642739477,0.733515902,0.558679369,0.721470047,0.770350522,0.693712867,0.561602582,0.594897437,0.731302011,0.72993253,0.651079511,0.464450327,0.333556824,0.687925124,0.527163315,0.715528287,0.708060348,0.441093043,0.725160469,0.737232537,0.608798562,0.762521183,0.868238995,0.693083964,0.876844399,0.660349562,0.708861648,0.598791062,0.519801361,,0.684750771,0.545845814,0.713947152,0.732981336,0.681361849,0.781574664,,0.587122223,,0.785353189,0.602674079,0.625159962,0.775602703,0.643913568,0.732169151,0.68334289,0.702056824,0.473270111,0.681906197,0.660414494,0.476791142,,0.710237313,0.639210346,0.669895894,0.689289407,0.647648774,0.85080915,0.69573886,0.749434016,0.731951458,0.663126774,0.728224745,0.73245219,0.640557929,0.77789323,0.528277341,0.659769692,0.526656778,0.680855972,0.510221472,0.666012652,0.650347622,0.747805528,0.626043085,1,0.699444437,0.723364661,0.587059158,0.742796257,0.734923323,0.75950266,0.440932513,0.671231059,0.617225049,0.383355534,0.730664712,0.735399286,0.646456216,0.617974499,0.647203823,0.643197392,0.766466178,0.68013911,0.666706575,0.757398493,0.568480918,0.863896639,0.768218401,0.656883746,0.561173105,0.366718426,0.728337909,0.703575208,0.740495463,0.706968518,0.528269271,0.772605965,0.768826968,0.730770071,0.730987803,0.7881594,0.634368968,0.575029174,0.765099925,0.754722964,-0.206986558,0.643098154,0.43381893,0.677255766,0.652128803,0.704020289,0.757499265,0.860057765,0.670282655,0.546513636,0.414217415,0.705595409,0.684579103,0.73364554,0.716879643,0.700952697,0.738208039,0.704546659,0.48185513,0.725863764
SFP/USDT,0.583557613,0.27556972,0.523459966,0.688140341,0.556929077,0.755172572,0.558717438,0.572257479,0.575146887,0.550910932,0.572349471,0.456053733,0.631964133,0.523282832,0.517391776,0.651810642,0.701834618,0.553506086,0.572918429,0.484949383,0.341886997,0.505609759,0.536626283,0.577587115,0.601000087,0.569848488,0.863554756,0.461380248,0.631623662,0.541759609,0.520235773,0.66816336,0.516960513,0.524359689,0.574584823,0.575194658,0.418826737,0.530507922,0.493821002,0.5029831,0.549477413,0.453690538,0.572312829,0.591196221,0.61434506,0.539440849,0.178760859,0.604146826,0.689214901,0.159292312,0.517869156,0.533949888,0.07891813,0.695323775,0.589790149,0.540631226,0.55059021,0.584796326,0.62790913,0.564784304,0.554727001,0.573056306,0.630848598,0.536133368,0.524905952,0.535528547,0.572612663,0.607157129,0.394989741,0.578050398,0.465566854,0.544500997,0.434865732,0.564718258,0.709579872,0.491441435,0.510734592,0.498112931,0.502390518,0.539213258,0.838935238,0.55653346,0.863380261,0.620344163,0.48669336,0.443829885,0.497095601,0.284884619,0.557702707,0.492100784,0.605292887,0.569553058,0.426703194,0.505842652,0.356318401,0.542449031,0.448204289,0.775133757,0.571549494,0.604161125,0.608667701,0.579097375,0.391213251,0.532982338,0.55982129,0.547863678,0.520607146,1,0.381998173,,0.535939495,0.540281496,0.764683668,0.513528841,0.600841454,0.807313396,0.54796911,0.531941021,0.594727415,0.430699518,0.584505303,0.718519616,0.578687812,0.575923876,0.529853501,0.555095977,0.515867792,0.712965198,0.552254134,0.415188827,0.574381336,0.608256294,0.552281275,0.660414494,0.524455902,0.503193933,0.563778211,0.622681012,0.548701357,0.463754055,0.413666207,0.51667256,0.569894252,0.484571862,0.853825645,0.595328761,0.682467604,0.693715708,0.66240476,0.771776471,0.660282174,0.575527661,0.572926038,0.469822051,0.534234691,0.864216331,0.589262657,0.531680373,0.265281342,0.418866196,0.599770139,0.693790554,0.541729081,0.532254006,0.496524169,0.475629521,0.63829616,0.604412802,0.820079698,0.52298714,0.428705099,0.459790777,0.676430716,0.582267643,-0.343684671,0.550862236,0.520509017,0.515119789,0.505624719,0.609730486,0.783483136,0.856937554,0.574389432,0.520991199,0.593497787,0.502996069,0.572453088,0.590948941,0.628001961,0.53133392,0.53258163,0.484993304,0.520951921,0.752742943
RLC/USDT,0.489724859,0.284641859,0.488706372,0.521617194,0.527697061,0.630100477,0.499176252,0.584015724,0.493202457,0.469306222,0.511902892,0.387214172,0.540707517,0.485267435,0.460510397,0.537358971,0.600861956,0.46917307,0.607344727,0.424653476,0.449151339,0.51319318,0.433561502,0.521243448,0.50552329,0.547443809,0.836017453,0.442764873,0.545608885,0.495477294,0.570308788,0.516146123,0.431279312,0.515242606,0.542678079,0.494095408,0.426417577,0.456741702,0.397498417,0.515171969,0.534319894,0.373781036,0.515895932,0.505231496,0.541202608,0.495116115,0.10715679,0.505993801,0.591399753,0.160319665,0.53125696,0.470193067,0.299923966,0.543919118,0.541594481,0.543923409,0.44798852,0.537753272,0.624531686,0.553733628,0.503084621,0.495946764,0.471693737,0.478206046,0.464560683,0.48956172,0.547973284,0.553542498,0.389284146,0.625181902,0.428839065,0.494396689,0.493687439,0.470089569,0.58981546,0.445945937,0.555019043,0.481677029,0.494119204,0.527978183,0.896771274,0.494798391,0.623796267,0.535276204,0.484346752,0.52275673,0.427847466,0.336239815,0.472469043,0.440603738,0.540390916,0.498844677,0.497200729,0.510634959,0.417348688,0.549670879,0.406710379,0.604793785,0.516274895,0.537995311,0.55890247,0.552632524,0.364146628,0.48518117,0.494989017,0.528695745,0.443446061,0.381998173,1,,0.484382841,0.518444038,0.538306459,0.495983116,0.537108853,0.666506361,0.472591162,0.434143129,0.540794419,0.363575079,0.545645077,0.65474533,0.532966879,0.453057063,0.474298223,0.524192671,0.509190431,0.614736898,0.512065671,0.421643965,0.561667402,0.577172563,0.520579486,0.476791142,0.549501356,0.496107543,0.439324982,0.540094118,0.559887197,0.374658256,0.404599669,0.532312911,0.477742858,0.351441669,0.763098788,0.536860768,0.549385413,0.713139082,0.48489886,0.487463349,0.54136383,0.529421425,0.514292971,0.431853013,0.403963936,0.669915602,0.541505841,0.600384583,0.273254918,0.503947848,0.51014535,0.565645766,0.490943776,0.482545003,0.493202075,0.456717883,0.537380317,0.522216059,0.681118144,0.474748025,0.462235402,0.400479351,0.59617833,0.563340056,-0.251975803,0.518899487,0.500998524,0.507065106,0.376196516,0.691755581,0.635509846,0.750292291,0.550385614,0.459495074,0.416860311,0.474161743,0.573130766,0.471395389,0.396650237,0.536447108,0.42991241,0.41090528,0.499930178,0.546568468
BTCST/USDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRP/USDT,0.630314555,0.247842201,0.491571341,0.623433187,0.640486897,0.490131559,0.585445055,0.655084108,0.660089483,0.637720412,0.592003863,0.478357679,0.678631247,0.622543578,0.583502165,0.666382404,0.500212025,0.551593484,0.675786305,0.56886663,0.557132711,0.568678245,0.512538597,0.858365158,0.611802374,0.636616401,0.756341513,0.582813193,0.684439999,0.603573995,0.692040107,0.450476359,0.546376067,0.416208693,0.643172594,0.583542593,0.527742734,0.516725084,0.571001719,0.628832199,0.640914445,0.472865399,0.626550704,0.629685078,0.651459729,0.580605481,0.04919444,0.644069998,0.361539136,0.202684049,0.621269615,0.599558487,0.47674879,0.694345054,0.672197406,0.643099294,0.623068992,0.586281398,0.358099339,0.643078636,0.649361376,0.661520035,0.650014726,0.538410811,0.413874939,0.537898741,0.725552029,0.662488235,0.398310792,0.256404183,0.472717446,0.613899814,0.677610293,0.600028539,0.423173101,0.477690196,0.592114307,0.54889286,0.652052574,0.54263473,0.934329068,0.581583712,0.720821318,0.503369825,0.554754107,0.581284292,1,0.478153514,0.612292114,0.510888386,0.67609019,0.643264367,0.527875045,0.556345572,0.582909672,0.544282013,0.571574738,0.535383124,0.625139413,0.649875333,0.670286425,0.706792784,0.397374444,0.62454124,0.70109572,0.592399559,0.557754285,0.497095601,0.427847466,,0.606839451,0.460977934,0.421301074,0.556379841,0.404800641,0.733541201,0.595341777,0.445942056,0.672427779,0.454881752,0.679786913,0.498156696,0.616715997,0.563787881,0.561509375,0.617212069,0.545945134,0.498770277,0.529078257,0.452961527,0.618385185,0.689941733,0.578921319,0.519801361,0.608828013,0.550972073,0.451201631,0.61369068,0.578862316,0.490774917,0.433527361,0.652842654,0.65312417,0.245493233,0.735759828,0.599235409,0.431894157,0.478652217,0.482042213,0.622569755,0.658763574,0.669027197,0.665205786,0.561794088,0.500071068,0.696825484,0.670025231,0.6189095,0.318290636,0.433978286,0.690181173,0.509865261,0.597189515,0.649910858,0.599118037,0.529759162,0.64166296,0.626389319,0.527483596,0.559092736,0.424941409,0.514459834,0.733463604,0.626403639,-0.470312349,0.680808097,0.573702634,0.57262812,0.550108645,0.41320707,0.672998544,0.726785597,0.597443996,0.508320589,0.512898829,0.562366405,0.665945887,0.611476591,0.51281667,0.557430014,0.595376315,0.494017198,0.562820603,0.453324854
DENT/USDT,0.69679759,0.28186492,0.668077141,0.720629153,0.742507741,0.711533158,0.747482551,0.80537525,0.729300369,0.685787033,0.732953567,0.540716213,0.739568304,0.662978298,0.596897489,0.775415942,0.678010464,0.664237378,0.749389314,0.618817151,0.583139398,0.683477283,0.643400063,0.690775862,0.74566692,0.7540005,0.936848419,0.643923125,0.731258358,0.694602843,0.775191775,0.694184114,0.625810191,0.542829346,0.758001779,0.678742727,0.583154247,0.704798469,0.66354858,0.696146545,0.74175509,0.546377271,0.741546231,0.758292364,0.761878943,0.695648593,0.265470215,0.739279069,0.577761253,0.215705385,0.715545565,0.695649447,0.353436477,0.817943798,0.756695249,0.696908396,0.656128927,0.706546926,0.600139618,0.75698224,0.679562588,0.695321609,0.707815243,0.674767011,0.657928518,0.666241106,0.782530261,0.732358484,0.564011565,0.698970324,0.583937373,0.71071451,0.633377092,0.689146616,0.789833397,0.606292463,0.671239856,0.70088564,0.68609525,0.687477079,0.863645288,0.654909851,0.877779374,0.59811897,0.641148481,0.62365204,0.599235409,0.41709012,0.65248456,0.642793056,0.766928167,0.768287005,0.598977032,0.659913388,0.491455583,0.696463407,0.550979906,0.744638719,0.810493936,0.777164621,0.787674942,0.755313619,0.521570529,0.682581713,0.700585335,0.686523598,0.679431754,0.595328761,0.536860768,,0.688202803,0.574762142,0.758187491,0.693739511,0.70008336,0.858289105,0.68484609,0.586997007,0.738112054,0.533138377,0.740451678,0.656959133,0.710243862,0.677895709,0.646654995,0.735291246,0.648248918,0.678607107,0.65240056,0.563343075,0.733003791,0.816236069,0.69034236,0.735399286,0.716784284,0.696743922,0.629070544,0.758180965,0.666217865,0.543585264,0.549791183,0.678340928,0.664296778,0.531711696,0.87606608,1,0.700566594,0.738324862,0.714226986,0.739991174,0.759585939,0.752056215,0.703757493,0.626182767,0.573807574,0.902283114,0.720994565,0.797179562,0.375661587,0.539436897,0.748677078,0.712386387,0.674889027,0.676385201,0.631235377,0.614189224,0.782244321,0.689086765,0.889021805,0.645642746,0.540370571,0.586836192,0.825484356,0.733297113,-0.407856096,0.712784102,0.723079325,0.719289941,0.591525256,0.581018459,0.803665679,0.927386126,0.746784768,0.57837448,0.61377736,0.651647922,0.766421624,0.707669113,0.604055757,0.680785064,0.615140217,0.571618603,0.715100076,0.820696897
QNT/USDT,0.602474005,,0.517077055,0.501704663,0.622735243,0.63261406,0.607847161,0.653610909,0.641014556,0.683750487,0.636812969,0.494743836,0.670202988,0.640233052,0.606551491,0.685392434,0.630063042,0.647823261,0.660360013,0.45907039,0.551603541,0.636724168,0.573745458,0.716889663,0.638305568,0.547371592,0.598728712,0.64280664,0.732483002,0.64925282,0.718662099,0.525902073,0.584708691,0.4413911,0.644861182,0.600307598,0.680095721,0.542385915,0.585328813,0.564371211,0.655297899,0.550823395,0.643429873,0.631201816,0.64144627,0.582582643,0.067375551,0.673453698,0.565465764,,0.669534038,0.679329645,0.501401638,0.639048934,0.65143918,0.705370656,0.694135224,0.597208766,0.549932643,0.66675501,0.652645115,0.598137245,0.575769216,0.558124758,0.452939424,0.480789361,0.678186638,0.632018977,0.4223794,0.519913299,0.460915322,0.607649521,1,0.518130034,0.63159243,0.485594797,0.678190623,0.524182782,0.747839475,0.566163327,0.806207095,0.619480719,0.559616282,0.510853532,0.533883249,0.60079348,0.677610293,0.475268945,0.667657957,0.510169174,0.654844324,0.646655112,0.582359299,0.596417884,0.560809446,0.655214048,0.528225718,0.673882225,0.620020553,0.633670096,0.645721978,0.672926942,0.512893747,0.64034785,0.698672067,0.604184627,0.561513539,0.434865732,0.493687439,,0.619579776,0.487137625,0.568041718,0.587248927,0.384831929,0.632580317,0.540377074,0.591422642,0.659732424,0.477209526,0.680387146,0.64525934,0.581758295,0.590304529,0.548787388,0.593278471,0.524719914,0.573664277,0.578815442,0.591217675,0.577627269,0.686524004,0.591439409,0.527163315,0.653020944,0.572902616,0.455840881,0.626554689,0.5832391,0.670711391,0.35392557,0.602860796,0.657692737,0.383507518,0.594170403,0.633377092,0.695552321,0.615410124,0.493448654,0.542064627,0.655613381,0.6962689,0.62979317,0.555962995,0.407774115,0.600020506,0.709755653,0.602903774,0.457657272,0.33986089,0.689052819,0.652433521,0.607017324,0.679046189,0.52758634,0.437605804,0.632532823,0.642167224,0.713615218,0.690691058,0.434099283,0.462517388,0.723807364,0.644485355,-0.349273266,0.715644204,0.569505502,0.584738059,0.459356124,0.576533718,0.599440007,0.633123192,0.586228235,0.535069246,0.438980956,0.494463263,0.687227216,0.552487043,0.393113124,0.501629265,0.674611069,0.58965399,0.524979248,0.614978124
RVN/USDT,0.602064675,0.243634756,0.540346611,0.707114085,0.658711808,0.772280288,0.621791049,0.662275979,0.678604602,0.64021483,0.638930734,0.385549842,0.737938599,0.71578211,0.582279906,0.715337879,0.740991686,0.684992816,0.69603539,0.547872592,0.535271588,0.616581768,0.544775864,0.656781759,0.674251098,0.660940527,0.872036648,0.571485878,0.685634818,0.599850332,0.848839763,0.660146998,0.648502475,0.525574986,0.671641223,0.639581249,0.422270562,0.596298861,0.561181038,0.625316261,0.643860531,0.510455873,0.644934816,0.629274624,0.707902305,0.672380414,0.231338718,0.655574627,0.653012272,0.167157611,0.598671863,0.618573659,0.335489782,0.776824088,0.696577385,0.648374705,0.573704435,0.646417874,0.675432281,0.658668281,0.685780676,0.68557671,0.734200097,0.584556422,0.63361645,0.559982747,0.657331656,0.67174147,0.367881148,0.668420275,0.497477346,0.631706925,0.690691058,0.61506766,0.792519254,0.564304129,0.560219526,0.575424473,0.638216087,0.583601807,0.885233808,0.673933744,0.906893246,0.671826829,0.549639425,0.686897347,0.559092736,0.387415439,0.613728093,0.589687488,0.669838329,0.668223686,0.688683346,0.650025494,0.487895412,0.594600838,0.53889618,0.84763103,0.678452633,0.692849466,0.681410199,0.670310117,0.45578783,0.667302712,0.697169461,0.6076765,0.598202387,0.52298714,0.474748025,,0.666498903,0.668211374,0.76092709,0.639182908,0.686984276,0.875340508,0.636079768,0.564477647,0.676595409,0.458092806,0.657394926,0.779040574,0.635430632,0.591115855,0.577431814,0.66530008,0.549549914,0.749566479,0.56446573,0.390026357,0.66877391,0.717187184,0.629257989,0.7881594,0.621906141,0.70328288,0.613646534,0.660023993,0.652675984,0.540815453,0.442317898,0.582153006,0.627784491,0.517767802,0.864732138,0.645642746,0.702584126,0.763462784,0.671326247,0.637295569,0.69087336,0.690444805,0.672963001,0.585528327,0.570838169,0.934311525,0.640017032,0.789912089,0.242696484,0.412293617,0.689825047,0.772238355,0.653655395,0.642098778,0.598564427,0.564055543,0.692688003,0.657806367,0.894697668,1,0.477925557,0.520616337,0.749546793,0.645632265,-0.357090028,0.702867647,0.613464826,0.632644221,0.532481839,0.678968307,0.78730057,0.895017029,0.629811887,0.63824587,0.533442568,0.557784682,0.680558098,0.609670533,0.529223901,0.573530389,0.537625759,0.543126605,0.584856115,0.79864536
